site_id,model_id,reference_datetime,datetime,variable,crps,horizon
BARR,persistenceRW,2024-10-24,2024-11-21,nee,0.700969428371985,28
BARR,persistenceRW,2024-03-04,2024-03-22,nee,0.5844629362334184,18
BARR,persistenceRW,2024-03-08,2024-04-10,nee,0.695022043483314,33
BARR,persistenceRW,2024-03-25,2024-04-12,nee,0.34120686365065167,18
BARR,persistenceRW,2024-03-22,2024-04-03,nee,0.3315976416228544,12
BARR,persistenceRW,2024-07-19,2024-08-14,nee,0.9754757967794747,26
BARR,persistenceRW,2024-10-21,2024-11-19,nee,0.684511726793164,29
BARR,persistenceRW,2024-07-29,2024-08-21,nee,0.4383154461848983,23
BARR,persistenceRW,2024-03-14,2024-03-24,nee,0.5925848401519674,10
BARR,persistenceRW,2024-02-19,2024-03-21,nee,0.6163459596242225,31
BARR,persistenceRW,2024-06-07,2024-07-10,nee,1.3573484013392974,33
BARR,persistenceRW,2024-10-02,2024-10-26,nee,0.626365006828792,24
BARR,persistenceRW,2024-03-30,2024-04-14,nee,0.35611836010201664,15
BARR,persistenceRW,2024-10-19,2024-11-05,nee,0.6005681430181288,17
BARR,persistenceRW,2024-04-09,2024-04-17,nee,0.2888064696940162,8
BARR,persistenceRW,2024-07-21,2024-08-08,nee,0.6397981074590132,18
BARR,persistenceRW,2024-10-20,2024-10-31,nee,0.6049391984297308,11
BARR,persistenceRW,2024-10-22,2024-10-29,nee,0.6230846080427221,7
BARR,persistenceRW,2024-05-19,2024-06-21,nee,0.5768872095379896,33
BARR,persistenceRW,2024-08-22,2024-08-30,nee,0.3335637810067222,8
BARR,persistenceRW,2024-10-08,2024-11-03,nee,0.6527660452086563,26
BARR,persistenceRW,2024-08-12,2024-08-13,nee,1.1535216218225994,1
BARR,persistenceRW,2024-06-12,2024-06-17,nee,0.6043566469757528,5
BARR,persistenceRW,2024-06-05,2024-07-07,nee,1.0913189358945758,32
BARR,persistenceRW,2024-04-10,2024-04-12,nee,0.24847080405160496,2
BARR,persistenceRW,2024-06-03,2024-06-23,nee,0.5935324430339486,20
BARR,persistenceRW,2024-11-24,2024-12-07,nee,0.8383623402827525,13
BARR,persistenceRW,2024-06-08,2024-06-17,nee,0.5382657700364402,9
BARR,persistenceRW,2024-05-24,2024-06-23,nee,0.5950979862066605,30
BARR,persistenceRW,2024-07-31,2024-08-03,nee,0.730923373670415,3
BARR,persistenceRW,2024-03-01,2024-04-03,nee,0.6457180962233502,33
BARR,persistenceRW,2024-12-20,2025-01-20,nee,0.541276021086554,31
BARR,persistenceRW,2024-10-28,2024-11-22,nee,0.7638304849567877,25
BARR,persistenceRW,2024-03-05,2024-04-04,nee,0.6545619639526417,30
BARR,persistenceRW,2024-05-31,2024-07-02,nee,0.6067613834843081,32
BARR,persistenceRW,2024-02-25,2024-03-25,nee,0.6049226765140638,29
BARR,persistenceRW,2024-03-20,2024-04-03,nee,0.6696110246516506,14
BARR,persistenceRW,2024-07-24,2024-08-18,nee,1.2347041709600917,25
BARR,persistenceRW,2024-08-01,2024-08-13,nee,0.6424324877727186,12
BARR,persistenceRW,2024-08-17,2024-09-02,nee,0.8709795522421073,16
BARR,persistenceRW,2024-11-02,2024-11-22,nee,0.6980441111210094,20
BARR,persistenceRW,2024-03-21,2024-04-04,nee,0.6647086652404908,14
BARR,persistenceRW,2024-06-29,2024-07-05,nee,1.3550262039935266,6
BARR,persistenceRW,2024-03-21,2024-04-17,nee,0.7209197329322521,27
BARR,persistenceRW,2024-07-18,2024-08-17,nee,0.9692504737771408,30
BARR,persistenceRW,2024-02-21,2024-03-21,nee,0.61617255094142,29
BARR,persistenceRW,2024-07-15,2024-08-13,nee,1.0680111959550886,29
BARR,persistenceRW,2024-08-11,2024-08-24,nee,0.9212881869731857,13
BARR,persistenceRW,2024-10-15,2024-10-30,nee,0.6318678196387544,15
BARR,persistenceRW,2024-05-26,2024-06-26,nee,0.6214544961353689,31
BARR,persistenceRW,2024-10-12,2024-10-23,nee,0.5753651430405687,11
BARR,persistenceRW,2024-08-10,2024-08-25,nee,1.1053429048400976,15
BARR,persistenceRW,2024-11-18,2024-11-22,nee,0.7723374982255157,4
BARR,persistenceRW,2024-02-26,2024-03-22,nee,0.5763919935771942,25
BARR,persistenceRW,2024-10-29,2024-11-23,nee,0.7604992019251023,25
BARR,persistenceRW,2024-03-27,2024-04-07,nee,0.3201155229305985,11
BARR,persistenceRW,2024-03-12,2024-03-24,nee,0.6242517485549309,12
BARR,persistenceRW,2024-10-25,2024-10-30,nee,0.649873505014335,5
BARR,persistenceRW,2024-07-11,2024-07-25,nee,1.3604336485131747,14
BARR,persistenceRW,2024-03-14,2024-04-13,nee,0.6569490600568612,30
BARR,persistenceRW,2024-12-18,2025-01-20,nee,0.5546635950088521,33
BARR,persistenceRW,2024-06-28,2024-07-01,nee,0.450037693685697,3
BARR,persistenceRW,2024-08-08,2024-08-24,nee,0.5646345898089824,16
BARR,persistenceRW,2024-04-09,2024-04-11,nee,0.2151955019141627,2
BARR,persistenceRW,2024-07-20,2024-08-22,nee,1.3073867786055475,33
BARR,persistenceRW,2024-11-02,2024-12-05,nee,0.7391282276426998,33
BARR,persistenceRW,2024-07-07,2024-07-26,nee,0.5147975605803471,19
BARR,persistenceRW,2024-12-26,2025-01-27,nee,0.5771308946349374,32
BARR,persistenceRW,2024-08-09,2024-09-02,nee,0.6563751026487201,24
BARR,persistenceRW,2024-11-04,2024-12-04,nee,0.769329014555236,30
BARR,persistenceRW,2024-07-03,2024-07-05,nee,1.4210637855277648,2
BARR,persistenceRW,2024-10-01,2024-10-26,nee,0.6202636466273109,25
BARR,persistenceRW,2024-11-04,2024-11-30,nee,0.7329857859825947,26
BARR,persistenceRW,2024-04-06,2024-04-10,nee,0.3611586542716063,4
BARR,persistenceRW,2024-03-18,2024-04-18,nee,0.6995500074425562,31
BARR,persistenceRW,2024-10-13,2024-11-08,nee,0.6732644550990355,26
BARR,persistenceRW,2024-03-17,2024-03-30,nee,0.6552661950252572,13
BARR,persistenceRW,2024-11-24,2024-11-30,nee,0.7968075646953892,6
BARR,persistenceRW,2024-11-09,2024-11-27,nee,0.7528408055374936,18
BARR,persistenceRW,2024-05-31,2024-06-23,nee,0.6073454437746687,23
BARR,persistenceRW,2024-05-21,2024-06-23,nee,0.5996749115219967,33
BARR,persistenceRW,2024-10-15,2024-10-27,nee,0.6141581426848889,12
BARR,persistenceRW,2024-10-23,2024-11-19,nee,0.6871129878189918,27
BARR,persistenceRW,2024-10-26,2024-11-21,nee,0.717388031146714,26
BARR,persistenceRW,2024-11-05,2024-12-07,nee,0.7874138059098377,32
BARR,persistenceRW,2024-10-21,2024-11-04,nee,0.6004700983910953,14
BARR,persistenceRW,2024-10-22,2024-11-16,nee,0.6731781671770137,25
BARR,persistenceRW,2024-11-01,2024-11-07,nee,0.6823479138820229,6
BARR,persistenceRW,2024-03-04,2024-03-20,nee,0.5793555254711229,16
BARR,persistenceRW,2024-07-22,2024-08-08,nee,0.6286206328971919,17
BARR,persistenceRW,2024-10-11,2024-10-29,nee,0.5959927689100156,18
BARR,persistenceRW,2024-03-06,2024-04-04,nee,0.6754721004962364,29
BARR,persistenceRW,2024-10-12,2024-10-30,nee,0.61533654533732,18
BARR,persistenceRW,2024-07-31,2024-08-23,nee,0.476738771216308,23
BARR,persistenceRW,2024-10-18,2024-10-24,nee,0.5840122462180908,6
BARR,persistenceRW,2024-04-11,2024-04-15,nee,0.249952382146711,4
BARR,persistenceRW,2024-03-07,2024-04-06,nee,0.6653058673900807,30
BARR,persistenceRW,2024-03-09,2024-03-24,nee,0.6306536086292593,15
BARR,persistenceRW,2024-10-14,2024-11-02,nee,0.6574075117624145,19
BARR,persistenceRW,2024-10-23,2024-11-03,nee,0.6138397154684643,11
BARR,persistenceRW,2024-06-27,2024-07-01,nee,0.4488879031213301,4
BARR,persistenceRW,2024-07-28,2024-07-31,nee,0.41359371106093534,3
BARR,persistenceRW,2024-10-11,2024-11-02,nee,0.6263293474992874,22
BARR,persistenceRW,2024-07-16,2024-08-09,nee,0.4730247808706938,24
BARR,persistenceRW,2024-10-17,2024-11-20,nee,0.7193933662730966,34
BARR,persistenceRW,2024-07-05,2024-07-26,nee,0.6841191433625519,21
BARR,persistenceRW,2024-07-23,2024-08-22,nee,1.2815813180568774,30
BARR,persistenceRW,2024-07-05,2024-07-09,nee,1.7580500627378362,4
BARR,persistenceRW,2024-11-16,2024-11-27,nee,0.7715781176362896,11
BARR,persistenceRW,2024-02-29,2024-03-24,nee,0.5802928167307603,24
BARR,persistenceRW,2024-11-08,2024-11-29,nee,0.734185485869857,21
BARR,persistenceRW,2024-03-19,2024-04-08,nee,0.6851361341361275,20
BARR,persistenceRW,2024-04-06,2024-04-15,nee,0.40233325441659373,9
BARR,persistenceRW,2024-06-29,2024-07-10,nee,1.8323463750990392,11
BARR,persistenceRW,2024-07-28,2024-08-22,nee,0.45574446250431727,25
BARR,persistenceRW,2024-06-21,2024-07-09,nee,1.2537278271817274,18
BARR,persistenceRW,2024-05-28,2024-07-01,nee,0.6604961183623731,34
BARR,persistenceRW,2024-10-26,2024-11-02,nee,0.6625296972368725,7
BARR,persistenceRW,2024-10-23,2024-11-18,nee,0.666187284663114,26
BARR,persistenceRW,2024-07-14,2024-08-03,nee,0.39232484092751146,20
BARR,persistenceRW,2024-11-01,2024-11-19,nee,0.7388249743464254,18
BARR,persistenceRW,2024-10-27,2024-11-21,nee,0.7132417206503738,25
BARR,persistenceRW,2024-10-18,2024-10-27,nee,0.5833611620600133,9
BARR,persistenceRW,2024-05-18,2024-06-19,nee,0.5618321471809952,32
BARR,persistenceRW,2024-11-07,2024-11-28,nee,0.6955104965882682,21
BARR,persistenceRW,2024-11-24,2024-11-26,nee,0.77599472264854,2
BARR,persistenceRW,2024-09-27,2024-10-24,nee,0.6166818165891176,27
BARR,persistenceRW,2024-05-26,2024-06-17,nee,0.5899395535421463,22
BARR,persistenceRW,2024-07-12,2024-07-28,nee,0.9003959295744686,16
BARR,persistenceRW,2024-10-10,2024-11-01,nee,0.641143919794785,22
BARR,persistenceRW,2024-07-21,2024-07-25,nee,0.38072805123774994,4
BARR,persistenceRW,2024-08-21,2024-08-30,nee,0.32192683119332055,9
BARR,persistenceRW,2024-10-03,2024-10-24,nee,0.5816873206268433,21
BARR,persistenceRW,2024-06-30,2024-07-24,nee,1.0914867013878076,24
BARR,persistenceRW,2024-06-15,2024-07-05,nee,1.0958702758151189,20
BARR,persistenceRW,2024-03-07,2024-04-08,nee,0.6732543413568695,32
BARR,persistenceRW,2024-10-04,2024-10-31,nee,0.6856722319169813,27
BARR,persistenceRW,2024-07-22,2024-07-24,nee,0.5064760462791147,2
BARR,persistenceRW,2024-03-16,2024-04-02,nee,0.6419156726042909,17
BARR,persistenceRW,2024-03-10,2024-03-30,nee,0.6750145867588863,20
BARR,persistenceRW,2024-08-08,2024-08-17,nee,0.4361792823412611,9
BARR,persistenceRW,2024-10-09,2024-11-07,nee,0.6729512395675544,29
BARR,persistenceRW,2024-03-03,2024-03-21,nee,0.5974991826062073,18
BARR,persistenceRW,2024-10-16,2024-10-31,nee,0.5732660097119568,15
BARR,persistenceRW,2024-05-30,2024-06-21,nee,0.5850547992452367,22
BARR,persistenceRW,2024-03-19,2024-04-15,nee,0.7137094843419993,27
BARR,persistenceRW,2024-12-06,2024-12-07,nee,0.22857385699456412,1
BARR,persistenceRW,2024-06-19,2024-07-20,nee,0.756120579502402,31
BARR,persistenceRW,2024-08-20,2024-08-25,nee,0.2803341260223912,5
BARR,persistenceRW,2024-04-02,2024-04-11,nee,0.36065342381789584,9
BARR,persistenceRW,2024-07-05,2024-07-25,nee,1.3720088884029424,20
BARR,persistenceRW,2024-10-04,2024-10-29,nee,0.6819704259241115,25
BARR,persistenceRW,2024-10-16,2024-11-15,nee,0.6146659856211079,30
BARR,persistenceRW,2024-03-19,2024-04-03,nee,0.6562916021782381,15
BARR,persistenceRW,2024-07-28,2024-08-14,nee,0.3829116218700794,17
BARR,persistenceRW,2024-06-29,2024-07-25,nee,1.2361294007757384,26
BARR,persistenceRW,2024-02-17,2024-03-20,nee,0.6010416282056448,32
BARR,persistenceRW,2024-11-29,2024-12-06,nee,0.7782580582816746,7
BARR,persistenceRW,2024-08-28,2024-09-02,nee,0.31958714367633917,5
BARR,persistenceRW,2024-11-12,2024-11-22,nee,0.8117638373557647,10
BARR,persistenceRW,2024-06-15,2024-07-10,nee,1.4016279731509622,25
BARR,persistenceRW,2024-07-14,2024-07-28,nee,0.4586049463238208,14
BARR,persistenceRW,2024-08-06,2024-08-25,nee,0.4654282506044775,19
BARR,persistenceRW,2024-08-22,2024-08-23,nee,0.24828948297799663,1
BARR,persistenceRW,2024-10-16,2024-11-06,nee,0.5832905836038327,21
BARR,persistenceRW,2024-08-15,2024-08-22,nee,0.5880269723796637,7
BARR,persistenceRW,2024-03-18,2024-04-02,nee,0.6403051961079897,15
BARR,persistenceRW,2024-06-05,2024-07-09,nee,1.1316356798783906,34
BARR,persistenceRW,2024-10-12,2024-10-29,nee,0.6121804471346916,17
BARR,persistenceRW,2024-06-22,2024-07-08,nee,0.8734368546911581,16
BARR,persistenceRW,2024-04-08,2024-04-19,nee,0.2654286526201467,11
BARR,persistenceRW,2024-07-13,2024-07-28,nee,0.4632697884699137,15
BARR,persistenceRW,2024-10-03,2024-11-03,nee,0.7084783843174295,31
BARR,persistenceRW,2024-03-09,2024-03-19,nee,0.6170417138266167,10
BARR,persistenceRW,2024-03-23,2024-04-05,nee,0.3089102368377161,13
BARR,persistenceRW,2024-06-12,2024-06-22,nee,0.6206627555565546,10
BARR,persistenceRW,2024-07-28,2024-08-02,nee,1.327577775645037,5
BARR,persistenceRW,2024-04-09,2024-04-18,nee,0.2940223099637442,9
BARR,persistenceRW,2024-10-10,2024-11-05,nee,0.6207017897802741,26
BARR,persistenceRW,2024-07-15,2024-08-10,nee,0.8198685979841763,26
BARR,persistenceRW,2024-03-03,2024-04-01,nee,0.654831804352549,29
BARR,persistenceRW,2024-10-07,2024-10-23,nee,0.5733414511732573,16
BARR,persistenceRW,2024-10-15,2024-11-03,nee,0.6475663895817455,19
BARR,persistenceRW,2024-11-04,2024-11-24,nee,0.714653588851317,20
BARR,persistenceRW,2024-08-24,2024-08-30,nee,0.3571327111683331,6
BARR,persistenceRW,2024-10-06,2024-10-26,nee,0.6174340537217128,20
BARR,persistenceRW,2024-07-16,2024-07-25,nee,0.4014210911938856,9
BARR,persistenceRW,2024-11-13,2024-11-29,nee,0.7625761614908534,16
BARR,persistenceRW,2024-07-22,2024-08-18,nee,1.1632135657514358,27
BARR,persistenceRW,2024-10-17,2024-11-17,nee,0.6947683724474746,31
BARR,persistenceRW,2024-02-28,2024-03-30,nee,0.597549771225412,31
BARR,persistenceRW,2024-10-13,2024-11-01,nee,0.6468460180651118,19
BARR,persistenceRW,2024-04-13,2024-04-16,nee,0.22467013126021648,3
BARR,persistenceRW,2024-10-25,2024-11-08,nee,0.6951239407984442,14
BARR,persistenceRW,2024-03-28,2024-03-31,nee,0.23027573146410144,3
BARR,persistenceRW,2024-01-04,2024-01-14,nee,0.3006320967385766,10
BARR,persistenceRW,2024-08-03,2024-08-22,nee,0.5083073877049872,19
BARR,persistenceRW,2024-04-13,2024-04-15,nee,0.2141546231522874,2
BARR,persistenceRW,2024-12-01,2024-12-06,nee,0.7148607656755046,5
BARR,persistenceRW,2024-03-14,2024-04-03,nee,0.6473622492673932,20
BARR,persistenceRW,2024-07-29,2024-08-17,nee,0.3998571770099572,19
BARR,persistenceRW,2024-10-28,2024-11-30,nee,0.7602648864426017,33
BARR,persistenceRW,2024-06-12,2024-07-10,nee,1.3626432014444867,28
BARR,persistenceRW,2024-07-19,2024-07-20,nee,1.0452189824157054,1
BARR,persistenceRW,2024-05-28,2024-06-25,nee,0.6256162204414006,28
BARR,persistenceRW,2024-03-14,2024-04-02,nee,0.6376873177838119,19
BARR,persistenceRW,2024-10-11,2024-10-28,nee,0.6086046574486322,17
BARR,persistenceRW,2024-09-27,2024-10-22,nee,0.6589896922214258,25
BARR,persistenceRW,2024-01-02,2024-01-14,nee,0.35393083910008016,12
BARR,persistenceRW,2024-07-31,2024-08-25,nee,0.45847240824447844,25
BARR,persistenceRW,2024-07-26,2024-08-18,nee,1.2086166278882506,23
BARR,persistenceRW,2024-11-14,2024-12-07,nee,0.8030297092826899,23
BARR,persistenceRW,2024-06-27,2024-07-05,nee,1.3347129964379403,8
BARR,persistenceRW,2024-08-02,2024-08-18,nee,0.863424244137819,16
BARR,persistenceRW,2024-04-08,2024-04-17,nee,0.24575278750195936,9
BARR,persistenceRW,2024-06-01,2024-06-28,nee,0.5783921668652785,27
BARR,persistenceRW,2024-07-19,2024-07-28,nee,0.7329164712208734,9
BARR,persistenceRW,2024-10-25,2024-11-03,nee,0.6754121932821827,9
BARR,persistenceRW,2024-02-15,2024-03-14,nee,0.5884932936211825,28
BARR,persistenceRW,2024-07-22,2024-08-07,nee,0.59411214372225,16
BARR,persistenceRW,2024-10-07,2024-11-04,nee,0.6427976659961204,28
BARR,persistenceRW,2024-08-12,2024-08-30,nee,0.9102014323308558,18
BARR,persistenceRW,2024-06-24,2024-07-01,nee,0.6618785301982795,7
BARR,persistenceRW,2024-11-10,2024-12-05,nee,0.7491546616726291,25
BARR,persistenceRW,2024-10-22,2024-10-28,nee,0.6405443778346824,6
BARR,persistenceRW,2024-10-23,2024-11-24,nee,0.702952068596292,32
BARR,persistenceRW,2024-01-05,2024-01-06,nee,0.25985917237161493,1
BARR,persistenceRW,2024-06-07,2024-06-19,nee,0.5960781232731357,12
BARR,persistenceRW,2024-10-14,2024-11-04,nee,0.6621772816516559,21
BARR,persistenceRW,2024-07-27,2024-08-26,nee,0.7277006581622666,30
BARR,persistenceRW,2024-06-23,2024-07-05,nee,1.0478282751047732,12
BARR,persistenceRW,2024-05-27,2024-06-21,nee,0.5805536834801427,25
BARR,persistenceRW,2024-06-10,2024-07-07,nee,1.1712611535498847,27
BARR,persistenceRW,2024-07-17,2024-07-26,nee,0.6507677372736081,9
BARR,persistenceRW,2024-11-02,2024-11-19,nee,0.6976177592215936,17
BARR,persistenceRW,2024-11-14,2024-11-22,nee,0.7661918551619737,8
BARR,persistenceRW,2024-03-23,2024-04-10,nee,0.3378923005412824,18
BARR,persistenceRW,2024-06-23,2024-07-21,nee,0.7411248184096867,28
BARR,persistenceRW,2024-10-02,2024-11-02,nee,0.7169052119268826,31
BARR,persistenceRW,2024-07-02,2024-07-31,nee,0.9794557298594629,29
BARR,persistenceRW,2024-08-13,2024-08-26,nee,0.3703590396186008,13
BARR,persistenceRW,2024-03-11,2024-04-04,nee,0.677542965547394,24
BARR,persistenceRW,2024-05-30,2024-06-25,nee,0.6069798715008574,26
BARR,persistenceRW,2024-06-16,2024-07-07,nee,1.097745115608635,21
BARR,persistenceRW,2024-10-23,2024-11-20,nee,0.7067146661010372,28
BARR,persistenceRW,2024-02-27,2024-03-31,nee,0.5925980178872525,33
BARR,persistenceRW,2024-06-11,2024-06-22,nee,0.6400840339540372,11
BARR,persistenceRW,2024-03-08,2024-03-25,nee,0.5853227764414463,17
BARR,persistenceRW,2024-03-13,2024-04-08,nee,0.6257107161721496,26
BARR,persistenceRW,2024-09-30,2024-10-26,nee,0.6307377987101987,26
BARR,persistenceRW,2024-10-25,2024-11-23,nee,0.734084207020402,29
BARR,persistenceRW,2024-03-17,2024-04-08,nee,0.6874369402074305,22
BARR,persistenceRW,2024-03-26,2024-03-30,nee,0.26972834281596225,4
BARR,persistenceRW,2024-11-21,2024-12-07,nee,0.8652127727548912,16
BARR,persistenceRW,2024-03-13,2024-03-31,nee,0.6075585413818829,18
BARR,persistenceRW,2024-10-28,2024-11-15,nee,0.7406378871224643,18
BARR,persistenceRW,2024-03-20,2024-03-30,nee,0.637876068799064,10
BARR,persistenceRW,2024-06-18,2024-07-21,nee,0.7548235528530127,33
BARR,persistenceRW,2024-03-06,2024-04-06,nee,0.6918345613102359,31
BARR,persistenceRW,2024-03-24,2024-04-11,nee,0.3660612406339767,18
BARR,persistenceRW,2024-11-02,2024-11-15,nee,0.664092920489739,13
BARR,persistenceRW,2024-01-04,2024-01-05,nee,0.2164865934970221,1
BARR,persistenceRW,2024-08-20,2024-09-01,nee,0.3674569908178027,12
BARR,persistenceRW,2024-09-29,2024-10-29,nee,0.6912796042863397,30
BARR,persistenceRW,2024-05-22,2024-06-25,nee,0.6069928168160899,34
BARR,persistenceRW,2024-06-18,2024-07-02,nee,0.6269776270513243,14
BARR,persistenceRW,2024-10-20,2024-11-20,nee,0.6669147239657726,31
BARR,persistenceRW,2024-08-04,2024-08-23,nee,0.46860689253648724,19
BARR,persistenceRW,2024-11-20,2024-12-07,nee,0.8637103994163841,17
BARR,persistenceRW,2024-10-06,2024-11-05,nee,0.7003561893315777,30
BARR,persistenceRW,2024-06-02,2024-06-17,nee,0.5831273215890002,15
BARR,persistenceRW,2024-07-04,2024-07-07,nee,1.7121397743276925,3
BARR,persistenceRW,2024-03-30,2024-04-15,nee,0.3604505637272582,16
BARR,persistenceRW,2024-11-04,2024-11-23,nee,0.7091133645513171,19
BARR,persistenceRW,2024-07-06,2024-07-21,nee,0.4394639776408704,15
BARR,persistenceRW,2024-06-18,2024-06-21,nee,0.5746274906300258,3
BARR,persistenceRW,2024-10-24,2024-11-23,nee,0.737630839669663,30
BARR,persistenceRW,2024-06-10,2024-06-21,nee,0.599270082606437,11
BARR,persistenceRW,2024-04-02,2024-04-07,nee,0.3289826766051125,5
BARR,persistenceRW,2024-04-04,2024-04-06,nee,0.31015123660915184,2
BARR,persistenceRW,2024-04-10,2024-04-11,nee,0.20920855153703097,1
BARR,persistenceRW,2024-06-02,2024-07-02,nee,0.6219643603563807,30
BARR,persistenceRW,2024-08-02,2024-08-26,nee,0.5494069558624638,24
BARR,persistenceRW,2024-11-10,2024-11-28,nee,0.7462569342960803,18
BARR,persistenceRW,2024-06-26,2024-06-29,nee,0.6136326478987937,3
BARR,persistenceRW,2024-12-05,2024-12-06,nee,0.2563484178999845,1
BARR,persistenceRW,2024-01-04,2024-01-08,nee,0.24552124135914916,4
BARR,persistenceRW,2024-05-29,2024-06-25,nee,0.5937266596331302,27
BARR,persistenceRW,2024-01-01,2024-01-03,nee,0.22428446175526193,2
BARR,persistenceRW,2024-10-26,2024-11-25,nee,0.7665459604516115,30
BARR,persistenceRW,2024-06-10,2024-06-19,nee,0.5866058275420124,9
BARR,persistenceRW,2024-03-21,2024-04-11,nee,0.6875721669270458,21
BARR,persistenceRW,2024-03-11,2024-04-10,nee,0.7098775625998419,30
BARR,persistenceRW,2024-11-10,2024-11-26,nee,0.7427834318981477,16
BARR,persistenceRW,2024-10-31,2024-11-22,nee,0.764421524225645,22
BARR,persistenceRW,2024-10-07,2024-11-08,nee,0.6744373536036691,32
BARR,persistenceRW,2024-07-11,2024-08-06,nee,0.7992409425521791,26
BARR,persistenceRW,2024-03-21,2024-04-19,nee,0.7178403708743075,29
BARR,persistenceRW,2024-03-08,2024-04-01,nee,0.6350529371218334,24
BARR,persistenceRW,2024-08-11,2024-08-23,nee,0.9508469430054294,12
BARR,persistenceRW,2024-10-21,2024-11-06,nee,0.6247670191139599,16
BARR,persistenceRW,2024-11-08,2024-11-26,nee,0.718190931175913,18
BARR,persistenceRW,2024-04-05,2024-04-10,nee,0.36674985920571135,5
BARR,persistenceRW,2024-06-11,2024-06-17,nee,0.6262664529131411,6
BARR,persistenceRW,2024-01-12,2024-01-14,nee,0.20233522513016625,2
BARR,persistenceRW,2024-10-28,2024-11-19,nee,0.7513169572279981,22
BARR,persistenceRW,2024-07-20,2024-07-31,nee,0.6888098354507942,11
BARR,persistenceRW,2024-10-30,2024-11-05,nee,0.65677945028409,6
BARR,persistenceRW,2024-10-13,2024-11-04,nee,0.6367327631966454,22
BARR,persistenceRW,2024-10-26,2024-11-22,nee,0.7597798711467143,27
BARR,persistenceRW,2024-11-12,2024-11-18,nee,0.7425708255252494,6
BARR,persistenceRW,2024-10-31,2024-11-16,nee,0.7236072155736357,16
BARR,persistenceRW,2024-01-09,2024-01-12,nee,0.30887184636961423,3
BARR,persistenceRW,2024-05-31,2024-06-29,nee,0.5850312702417043,29
BARR,persistenceRW,2024-07-13,2024-08-14,nee,0.7223582336527516,32
BARR,persistenceRW,2024-11-08,2024-11-21,nee,0.7068844254530484,13
BARR,persistenceRW,2024-03-31,2024-04-14,nee,0.3922919535949623,14
BARR,persistenceRW,2024-11-02,2024-11-29,nee,0.7028428520527309,27
BARR,persistenceRW,2024-05-31,2024-06-22,nee,0.5949744577251359,22
BARR,persistenceRW,2024-07-08,2024-07-31,nee,0.6993124593759967,23
BARR,persistenceRW,2024-04-03,2024-04-04,nee,0.28198789184206385,1
BARR,persistenceRW,2024-04-07,2024-04-15,nee,0.4027654741223731,8
BARR,persistenceRW,2024-03-23,2024-04-07,nee,0.34825599406561264,15
BARR,persistenceRW,2024-08-09,2024-08-10,nee,0.3794693698948713,1
BARR,persistenceRW,2024-03-01,2024-04-04,nee,0.6412832309178105,34
BARR,persistenceRW,2024-11-17,2024-11-23,nee,0.790362788746178,6
BARR,persistenceRW,2024-06-17,2024-07-02,nee,0.6091080480049922,15
BARR,persistenceRW,2024-06-30,2024-07-20,nee,0.6526623435201497,20
BARR,persistenceRW,2024-11-19,2024-11-22,nee,0.777597284790071,3
BARR,persistenceRW,2024-02-16,2024-03-16,nee,0.6469895398463896,29
BARR,persistenceRW,2024-04-02,2024-04-05,nee,0.31256765798964337,3
BARR,persistenceRW,2024-07-16,2024-08-03,nee,0.42811239135569745,18
BARR,persistenceRW,2024-03-18,2024-04-01,nee,0.6290508906533273,14
BARR,persistenceRW,2024-03-18,2024-04-14,nee,0.6804286983310454,27
BARR,persistenceRW,2024-08-01,2024-08-24,nee,0.6171257021545241,23
BARR,persistenceRW,2024-01-03,2024-01-07,nee,0.2923420406809531,4
BARR,persistenceRW,2024-11-07,2024-11-19,nee,0.6771785664406146,12
BARR,persistenceRW,2024-03-20,2024-04-06,nee,0.6588455379861586,17
BARR,persistenceRW,2024-03-16,2024-04-19,nee,0.6880612813262451,34
BARR,persistenceRW,2024-03-04,2024-04-01,nee,0.635172280249605,28
BARR,persistenceRW,2024-02-20,2024-03-24,nee,0.6811389981481266,33
BARR,persistenceRW,2024-07-30,2024-08-23,nee,0.47036234774985686,24
BARR,persistenceRW,2024-09-28,2024-10-24,nee,0.6253823507958363,26
BARR,persistenceRW,2024-08-15,2024-08-23,nee,0.5766568755288537,8
BARR,persistenceRW,2024-10-21,2024-11-08,nee,0.6374404315993794,18
BARR,persistenceRW,2024-11-13,2024-11-17,nee,0.7539799442901007,4
BARR,persistenceRW,2024-07-31,2024-08-13,nee,0.4408540138613392,13
BARR,persistenceRW,2024-06-27,2024-07-07,nee,1.5182337253054097,10
BARR,persistenceRW,2024-03-16,2024-04-16,nee,0.6755925111930008,31
BARR,persistenceRW,2024-03-21,2024-04-13,nee,0.6992169841892009,23
BARR,persistenceRW,2024-01-05,2024-01-15,nee,0.3672068857960358,10
BARR,persistenceRW,2024-07-05,2024-07-21,nee,0.5807334219447103,16
BARR,persistenceRW,2024-10-21,2024-11-22,nee,0.6951679822570342,32
BARR,persistenceRW,2024-08-30,2024-09-01,nee,0.22908340043172717,2
BARR,persistenceRW,2024-08-02,2024-09-02,nee,0.9873148797813993,31
BARR,persistenceRW,2024-06-12,2024-06-25,nee,0.5967995387802952,13
BARR,persistenceRW,2024-12-29,2025-01-19,nee,0.5455839536742135,21
BARR,persistenceRW,2024-04-06,2024-04-13,nee,0.3899210069224024,7
BARR,persistenceRW,2024-10-03,2024-10-27,nee,0.6476514796600843,24
